transactionid,cashierid,transactiontime,totalamount,paymentmethod,status
62107,4,2025-12-29 14:45:50,5.95,card,completed
62108,3,2025-12-29 15:32:50,4.84,card,completed
62109,4,2025-12-29 13:13:30,10.16,card,completed
62110,4,2025-12-29 19:34:24,10.63,card,completed
62111,4,2025-12-29 18:27:37,15.97,card,completed
62112,4,2025-12-29 22:15:30,26.76,applepay,completed
62113,2,2025-12-29 20:57:58,15.67,card,completed
62114,2,2025-12-29 19:34:45,5.56,card,completed
62115,3,2025-12-29 13:54:54,4.87,applepay,completed
62116,4,2025-12-29 16:22:48,5.34,card,completed
62117,3,2025-12-29 15:47:21,5.53,card,completed
62118,1,2025-12-29 17:45:07,10.59,card,completed
62119,2,2025-12-29 13:45:57,22.78,card,completed
62120,4,2025-12-29 19:13:46,5.40,card,completed
62121,4,2025-12-29 20:47:48,4.96,cash,completed
62122,2,2025-12-29 11:59:31,5.23,card,completed
62123,4,2025-12-29 15:05:36,5.27,applepay,completed
62124,1,2025-12-29 12:30:23,5.13,cash,completed
62125,1,2025-12-29 13:05:13,21.42,applepay,completed
62126,1,2025-12-29 18:16:54,11.26,card,completed
62127,3,2025-12-29 20:32:12,16.65,card,completed
62128,4,2025-12-29 15:38:29,0.68,card,completed
62129,4,2025-12-29 12:17:34,11.45,card,completed
62130,1,2025-12-29 13:04:49,4.72,card,completed
62131,2,2025-12-29 13:16:55,5.91,cash,completed
62132,3,2025-12-29 21:42:56,0.67,cash,completed
62133,3,2025-12-29 21:20:12,5.95,applepay,completed
62134,2,2025-12-29 21:45:37,10.87,applepay,completed
62135,4,2025-12-29 16:39:44,6.04,card,completed
62136,2,2025-12-29 20:41:42,21.88,applepay,completed
62137,2,2025-12-29 19:00:41,10.06,applepay,completed
62138,4,2025-12-29 17:18:18,20.60,card,completed
62139,2,2025-12-29 14:50:50,21.66,card,completed
62140,1,2025-12-29 18:38:45,4.54,card,completed
62141,2,2025-12-29 22:27:50,10.28,cash,completed
62142,4,2025-12-29 20:11:31,11.04,card,completed
62143,3,2025-12-29 17:17:25,5.96,card,completed
62144,1,2025-12-29 17:45:09,10.40,card,completed
62145,2,2025-12-29 21:29:10,5.09,card,completed
62146,1,2025-12-29 15:24:40,21.48,card,completed
62147,4,2025-12-29 13:30:02,6.03,card,completed
62148,1,2025-12-29 13:42:24,5.04,card,completed
62149,2,2025-12-29 14:03:05,0.00,card,voided
62150,4,2025-12-29 20:19:25,5.38,card,completed
62151,4,2025-12-29 17:17:24,15.26,applepay,completed
62152,1,2025-12-29 16:02:33,4.84,card,completed
62153,4,2025-12-29 14:36:35,5.33,card,completed
62154,4,2025-12-29 16:33:45,11.26,cash,completed
62155,2,2025-12-29 17:51:31,5.96,card,completed
62156,4,2025-12-29 16:23:11,5.25,card,completed
62157,4,2025-12-29 11:40:03,4.90,card,completed
62158,2,2025-12-29 22:01:50,5.46,card,completed
62159,3,2025-12-29 13:03:58,0.70,card,completed
62160,4,2025-12-29 19:57:47,5.41,applepay,completed
62161,3,2025-12-29 14:35:46,5.72,card,completed
62162,3,2025-12-29 17:57:52,0.00,applepay,voided
62163,2,2025-12-29 19:04:51,5.34,applepay,completed
62164,3,2025-12-29 18:18:20,5.94,card,completed
62165,3,2025-12-29 14:24:53,0.00,card,voided
62166,3,2025-12-29 15:00:53,5.48,card,completed
62167,3,2025-12-29 12:34:17,5.95,card,completed
62168,3,2025-12-29 18:40:54,14.04,card,completed
62169,4,2025-12-29 11:32:31,10.83,card,completed
62170,2,2025-12-29 14:11:57,11.03,cash,completed
62171,4,2025-12-29 18:59:36,5.29,card,completed
62172,4,2025-12-29 12:44:52,16.01,card,completed
62173,4,2025-12-29 15:14:48,5.32,card,completed
62174,2,2025-12-29 15:19:00,5.91,card,completed
62175,3,2025-12-29 20:17:16,6.04,applepay,completed
62176,1,2025-12-29 22:53:48,29.54,card,completed
62177,4,2025-12-29 12:26:27,14.46,card,completed
62178,2,2025-12-29 18:31:35,21.09,applepay,completed
62179,3,2025-12-29 19:13:26,21.58,cash,completed
62180,3,2025-12-29 17:01:51,5.29,card,completed
62181,4,2025-12-29 21:37:26,10.34,card,completed
62182,4,2025-12-29 17:11:09,21.46,cash,completed
62183,2,2025-12-29 20:18:27,5.15,card,completed
62184,3,2025-12-29 13:04:14,6.04,card,completed
62185,4,2025-12-29 12:45:13,5.17,card,completed
62186,4,2025-12-29 16:13:09,5.39,card,completed
62187,4,2025-12-29 19:55:28,5.54,applepay,completed
62188,2,2025-12-29 22:17:17,10.98,applepay,completed
62189,3,2025-12-29 17:27:59,5.24,card,completed
62190,2,2025-12-29 12:16:05,5.97,applepay,completed
62191,3,2025-12-29 14:10:37,5.22,applepay,completed
62192,2,2025-12-29 22:32:18,24.58,card,completed
62193,1,2025-12-29 20:31:58,5.26,card,completed
62194,3,2025-12-29 20:52:46,5.75,card,completed
62195,1,2025-12-29 15:42:01,5.38,applepay,completed
62196,1,2025-12-29 16:57:02,11.01,card,completed
62197,4,2025-12-29 16:33:47,5.35,cash,completed
62198,1,2025-12-29 17:59:09,5.19,applepay,completed
62199,4,2025-12-29 14:17:00,5.45,card,completed
62200,3,2025-12-29 18:49:59,21.02,card,completed
62201,1,2025-12-29 13:43:36,15.77,card,completed
62202,4,2025-12-29 18:04:43,4.56,applepay,completed
62203,2,2025-12-29 12:57:20,11.29,card,completed
62204,3,2025-12-29 18:40:31,0.00,cash,voided
62205,1,2025-12-29 17:07:11,5.09,card,completed
62206,4,2025-12-29 16:24:13,10.25,applepay,completed
62207,1,2025-12-29 12:23:19,16.20,card,completed
62208,1,2025-12-29 13:01:05,21.42,card,completed
62209,4,2025-12-29 18:07:07,22.19,applepay,completed
62210,1,2025-12-29 19:05:22,10.91,cash,completed
62211,2,2025-12-29 18:01:47,21.02,applepay,completed
62212,2,2025-12-29 22:54:01,4.40,card,completed
62213,2,2025-12-29 15:18:29,10.93,card,completed
62214,1,2025-12-29 16:45:11,5.34,applepay,completed
62215,1,2025-12-29 11:44:44,4.81,cash,completed
62216,4,2025-12-29 18:19:07,5.41,card,completed
62217,4,2025-12-29 20:15:00,20.74,applepay,completed
62218,4,2025-12-29 12:40:25,5.30,card,completed
62219,4,2025-12-29 21:01:00,6.04,card,completed
62220,4,2025-12-29 15:06:24,0.00,card,voided
62221,2,2025-12-29 20:19:28,5.27,card,completed
62222,2,2025-12-29 13:16:28,15.40,card,completed
62223,2,2025-12-29 12:39:21,10.62,card,completed
62224,2,2025-12-29 20:28:54,5.09,card,completed
62225,4,2025-12-29 16:42:02,16.84,card,completed
62226,2,2025-12-29 13:13:18,6.18,card,completed
62227,4,2025-12-29 16:15:14,6.02,cash,completed
62228,4,2025-12-29 20:45:39,5.08,card,completed
62229,4,2025-12-29 19:33:31,12.52,applepay,completed
62230,3,2025-12-29 12:10:29,10.39,cash,completed
62231,3,2025-12-29 16:19:56,5.48,card,completed
62232,4,2025-12-29 21:05:36,5.13,applepay,completed
62233,4,2025-12-29 17:46:21,5.59,card,completed
62234,1,2025-12-29 12:03:15,5.98,applepay,completed
62235,3,2025-12-29 19:26:08,1.39,card,completed
62236,1,2025-12-29 14:31:05,11.79,card,completed
62237,2,2025-12-29 18:00:48,5.43,card,completed
62238,4,2025-12-29 20:34:20,12.10,card,completed
62239,1,2025-12-29 14:22:50,16.15,card,completed
62240,2,2025-12-29 15:53:00,10.41,applepay,completed
62241,2,2025-12-29 12:41:08,4.97,card,completed
62242,4,2025-12-29 17:28:52,4.98,card,completed
62243,3,2025-12-29 19:54:33,15.63,applepay,completed
62244,3,2025-12-29 11:26:49,11.21,card,completed
62245,4,2025-12-29 18:27:27,27.13,card,completed
62246,3,2025-12-29 19:33:35,4.85,cash,completed
62247,2,2025-12-29 15:54:46,11.28,applepay,completed
62248,4,2025-12-29 12:25:42,5.11,card,completed
62249,1,2025-12-29 13:58:19,4.84,applepay,completed
62250,1,2025-12-29 15:19:30,5.37,cash,completed
62251,3,2025-12-29 12:37:23,15.72,card,completed
62252,1,2025-12-29 13:43:01,16.54,card,completed
62253,4,2025-12-29 20:40:59,1.36,applepay,completed
62254,1,2025-12-29 17:20:07,5.03,card,completed
62255,3,2025-12-29 14:56:31,5.33,card,completed
62256,4,2025-12-29 17:58:37,4.82,applepay,completed
62257,2,2025-12-29 13:02:01,6.03,card,completed
62258,3,2025-12-29 19:09:38,11.72,card,completed
62259,4,2025-12-29 11:38:27,5.52,card,completed
62260,3,2025-12-29 15:59:19,16.27,card,completed
62261,2,2025-12-29 18:18:52,6.10,applepay,completed
62262,2,2025-12-29 16:12:45,5.12,applepay,completed
62263,2,2025-12-29 13:20:01,11.09,card,completed
62264,3,2025-12-29 16:22:11,10.50,card,completed
62265,3,2025-12-29 12:18:38,5.45,card,completed
62266,1,2025-12-29 14:48:18,22.57,applepay,completed
62267,3,2025-12-29 17:26:25,12.47,card,completed
62268,4,2025-12-29 13:07:04,5.89,card,completed
62269,3,2025-12-29 21:32:20,22.80,card,completed
62270,1,2025-12-29 19:22:05,5.20,applepay,completed
62271,2,2025-12-29 20:46:08,11.03,applepay,completed
62272,2,2025-12-29 17:24:05,9.40,card,completed
62273,2,2025-12-29 17:35:42,0.00,card,voided
62274,4,2025-12-29 16:35:18,21.74,applepay,completed
62275,1,2025-12-29 17:19:31,10.22,card,completed
62276,3,2025-12-29 16:46:11,5.28,card,completed
62277,1,2025-12-29 11:09:07,5.47,cash,completed
62278,3,2025-12-29 16:32:59,10.72,card,completed
62279,4,2025-12-29 12:00:31,5.88,card,completed
62280,1,2025-12-29 21:18:35,10.97,cash,completed
62281,4,2025-12-29 17:39:01,11.14,card,completed
62282,4,2025-12-29 16:04:34,15.24,card,completed
62283,3,2025-12-29 15:58:20,5.94,card,completed
62284,1,2025-12-29 19:33:16,10.94,card,completed
62285,1,2025-12-29 13:09:20,10.82,card,completed
62286,2,2025-12-29 16:14:26,4.51,applepay,completed
62287,4,2025-12-29 19:43:32,20.01,card,completed
62288,2,2025-12-29 12:03:34,5.32,card,completed
62289,4,2025-12-29 22:48:29,4.77,card,completed
62290,4,2025-12-29 17:55:36,11.76,card,completed
62291,2,2025-12-29 21:06:01,5.54,card,completed
62292,2,2025-12-29 13:54:22,5.39,card,completed
62293,2,2025-12-29 18:05:15,15.26,card,completed
62294,2,2025-12-29 19:16:37,12.71,card,completed
62295,1,2025-12-29 13:07:06,10.77,applepay,completed
62296,1,2025-12-29 17:17:24,0.00,card,voided
62297,4,2025-12-29 18:32:17,6.67,cash,completed
62298,2,2025-12-29 15:51:06,0.00,card,voided
62299,2,2025-12-29 22:36:23,5.43,card,completed
62300,2,2025-12-29 20:25:30,10.89,card,completed
62301,4,2025-12-29 12:22:39,5.28,cash,completed
62302,1,2025-12-29 15:14:21,10.99,card,completed
62303,4,2025-12-29 20:47:58,5.57,applepay,completed
62304,4,2025-12-29 20:23:45,10.01,card,completed
62305,1,2025-12-29 12:49:12,10.67,card,completed
62306,2,2025-12-29 15:55:18,11.58,card,completed
62307,2,2025-12-29 18:31:43,15.37,cash,completed
62308,1,2025-12-29 16:48:34,15.76,card,completed
62309,4,2025-12-29 17:40:43,27.27,applepay,completed
62310,2,2025-12-29 16:43:32,5.95,applepay,completed
62311,4,2025-12-29 15:35:32,10.36,applepay,completed
62312,3,2025-12-29 12:47:03,10.65,card,completed
62313,4,2025-12-29 20:16:31,5.97,applepay,completed
62314,1,2025-12-29 18:26:57,5.47,card,completed
62315,3,2025-12-29 18:38:12,5.34,card,completed
62316,1,2025-12-29 13:10:46,10.48,card,completed
62317,3,2025-12-29 17:01:45,4.81,card,completed
62318,4,2025-12-29 14:28:37,5.54,applepay,completed
62319,3,2025-12-29 21:16:24,16.05,card,completed
62320,1,2025-12-29 19:22:57,5.37,card,completed
62321,2,2025-12-29 14:34:37,5.10,card,completed
62322,1,2025-12-29 13:09:07,5.55,cash,completed
62323,2,2025-12-29 18:01:18,6.23,card,completed
62324,4,2025-12-30 19:57:41,5.31,applepay,completed
62325,1,2025-12-30 14:45:27,10.25,card,completed
62326,2,2025-12-30 13:27:43,5.69,card,completed
62327,1,2025-12-30 20:19:06,6.03,applepay,completed
62328,2,2025-12-30 21:12:39,10.89,cash,completed
62329,4,2025-12-30 18:38:42,16.31,card,completed
62330,1,2025-12-30 11:02:44,15.44,card,completed
62331,2,2025-12-30 16:05:08,5.58,card,completed
62332,3,2025-12-30 15:19:53,5.89,card,completed
62333,3,2025-12-30 21:33:35,9.62,card,completed
62334,3,2025-12-30 13:29:13,5.47,card,completed
62335,1,2025-12-30 19:23:20,6.03,card,completed
62336,2,2025-12-30 20:44:08,5.19,card,completed
62337,1,2025-12-30 14:46:38,21.94,card,completed
62338,2,2025-12-30 21:22:54,15.94,card,completed
62339,2,2025-12-30 12:00:07,10.56,card,completed
62340,2,2025-12-30 22:41:24,25.94,card,completed
62341,1,2025-12-30 21:53:41,14.73,card,completed
62342,3,2025-12-30 15:53:41,5.92,cash,completed
62343,3,2025-12-30 15:52:16,5.00,card,completed
62344,3,2025-12-30 19:05:45,21.12,cash,completed
62345,3,2025-12-30 18:51:39,5.98,applepay,completed
62346,1,2025-12-30 15:53:39,6.23,applepay,completed
62347,4,2025-12-30 13:13:45,4.74,card,completed
62348,1,2025-12-30 15:50:11,31.46,card,completed
62349,4,2025-12-30 12:13:32,14.55,cash,completed
62350,3,2025-12-30 19:03:41,5.71,cash,completed
62351,1,2025-12-30 19:45:18,11.07,card,completed
62352,3,2025-12-30 16:42:38,6.18,card,completed
62353,2,2025-12-30 15:51:21,4.71,card,completed
62354,1,2025-12-30 18:17:20,14.94,applepay,completed
62355,3,2025-12-30 18:42:35,14.84,card,completed
62356,3,2025-12-30 15:04:30,10.16,applepay,completed
62357,1,2025-12-30 16:20:23,5.13,card,completed
62358,1,2025-12-30 16:54:42,5.94,card,completed
62359,1,2025-12-30 21:50:44,21.15,applepay,completed
62360,2,2025-12-30 14:11:40,10.72,card,completed
62361,3,2025-12-30 20:50:50,6.38,card,completed
62362,3,2025-12-30 22:12:45,5.44,card,completed
62363,4,2025-12-30 16:54:22,16.58,card,completed
62364,2,2025-12-30 19:38:42,10.07,applepay,completed
62365,2,2025-12-30 17:37:13,23.43,cash,completed
62366,4,2025-12-30 19:27:02,21.64,card,completed
62367,2,2025-12-30 15:49:44,5.87,card,completed
62368,2,2025-12-30 16:33:53,17.30,card,completed
62369,1,2025-12-30 20:15:31,5.36,card,completed
62370,3,2025-12-30 21:11:26,16.31,card,completed
62371,2,2025-12-30 17:41:19,4.90,card,completed
62372,2,2025-12-30 16:30:47,5.32,card,completed
62373,4,2025-12-30 17:20:21,6.08,card,completed
62374,1,2025-12-30 20:01:46,5.14,card,completed
62375,1,2025-12-30 14:57:50,5.40,applepay,completed
62376,2,2025-12-30 16:32:36,15.72,card,completed
62377,3,2025-12-30 19:35:06,16.05,applepay,completed
62378,4,2025-12-30 17:24:53,4.65,card,completed
62379,2,2025-12-30 22:35:18,10.59,card,completed
62380,4,2025-12-30 17:17:00,0.00,cash,voided
62381,1,2025-12-30 17:11:18,10.58,card,completed
62382,2,2025-12-30 18:40:04,10.67,card,completed
62383,3,2025-12-30 20:00:28,15.77,card,completed
62384,1,2025-12-30 18:51:17,10.70,card,completed
62385,2,2025-12-30 16:55:55,5.76,card,completed
62386,4,2025-12-30 20:34:43,4.46,cash,completed
62387,2,2025-12-30 15:16:47,4.64,card,completed
62388,3,2025-12-30 11:30:00,11.12,cash,completed
62389,1,2025-12-30 20:52:40,0.00,card,voided
62390,2,2025-12-30 14:26:38,10.11,card,completed
62391,4,2025-12-30 16:03:25,12.60,card,completed
62392,2,2025-12-30 21:44:25,10.42,cash,completed
62393,2,2025-12-30 21:34:06,11.14,card,completed
62394,3,2025-12-30 12:04:53,10.92,card,completed
62395,2,2025-12-30 21:09:41,5.27,card,completed
62396,2,2025-12-30 20:33:56,5.27,card,completed
62397,4,2025-12-30 11:32:45,5.28,card,completed
62398,2,2025-12-30 14:01:25,11.68,card,completed
62399,1,2025-12-30 18:28:12,10.64,applepay,completed
62400,2,2025-12-30 22:42:55,5.13,applepay,completed
62401,4,2025-12-30 17:22:56,5.14,card,completed
62402,4,2025-12-30 17:27:38,5.79,card,completed
62403,1,2025-12-30 20:32:48,4.86,card,completed
62404,3,2025-12-30 13:47:44,4.87,card,completed
62405,4,2025-12-30 18:04:36,11.21,card,completed
62406,3,2025-12-30 13:50:09,10.32,card,completed
62407,4,2025-12-30 17:17:20,21.07,card,completed
62408,3,2025-12-30 20:52:24,10.75,card,completed
62409,2,2025-12-30 22:48:26,5.43,card,completed
62410,2,2025-12-30 12:37:59,4.77,card,completed
62411,3,2025-12-30 17:26:30,6.00,applepay,completed
62412,1,2025-12-30 13:56:05,21.71,card,completed
62413,3,2025-12-30 18:49:27,7.14,cash,completed
62414,1,2025-12-30 16:09:20,16.12,card,completed
62415,2,2025-12-30 13:06:16,5.11,applepay,completed
62416,1,2025-12-30 14:56:48,14.48,card,completed
62417,3,2025-12-30 17:51:14,11.21,applepay,completed
62418,3,2025-12-30 15:52:38,10.36,card,completed
62419,1,2025-12-30 15:48:57,5.51,card,completed
62420,1,2025-12-30 12:49:35,18.34,card,completed
62421,2,2025-12-30 13:15:27,5.39,card,completed
62422,1,2025-12-30 19:21:38,16.60,cash,completed
62423,3,2025-12-30 12:45:02,10.65,card,completed
62424,1,2025-12-30 13:04:09,5.11,card,completed
62425,1,2025-12-30 13:06:20,5.94,card,completed
62426,4,2025-12-30 13:04:35,11.01,applepay,completed
62427,3,2025-12-30 20:13:06,5.19,card,completed
62428,3,2025-12-30 12:20:24,5.71,card,completed
62429,1,2025-12-30 19:37:08,5.44,card,completed
62430,3,2025-12-30 15:36:01,11.88,applepay,completed
62431,3,2025-12-30 12:24:53,5.70,card,completed
62432,4,2025-12-30 17:24:41,5.38,card,completed
62433,4,2025-12-30 14:02:40,5.00,applepay,completed
62434,3,2025-12-30 12:06:20,6.03,card,completed
62435,1,2025-12-30 22:28:11,5.71,applepay,completed
62436,3,2025-12-30 13:49:11,9.15,card,completed
62437,2,2025-12-30 18:23:49,10.63,card,completed
62438,4,2025-12-30 12:38:22,15.85,card,completed
62439,1,2025-12-30 17:18:11,5.80,applepay,completed
62440,2,2025-12-30 14:35:59,6.07,applepay,completed
62441,1,2025-12-30 12:11:31,5.29,card,completed
62442,2,2025-12-30 13:28:05,4.80,applepay,completed
62443,1,2025-12-30 16:21:46,11.07,applepay,completed
62444,3,2025-12-30 14:32:52,11.22,applepay,completed
62445,3,2025-12-30 17:10:23,14.72,card,completed
62446,1,2025-12-30 15:21:45,4.88,card,completed
62447,3,2025-12-30 21:11:49,4.59,card,completed
62448,2,2025-12-30 19:05:50,27.36,card,completed
62449,4,2025-12-30 15:17:24,15.89,card,completed
62450,2,2025-12-30 15:36:59,2.07,applepay,completed
62451,3,2025-12-30 12:08:57,5.10,card,completed
62452,4,2025-12-30 12:50:16,9.89,card,completed
62453,1,2025-12-30 13:51:19,24.54,card,completed
62454,2,2025-12-30 20:43:21,10.21,card,completed
62455,1,2025-12-30 15:59:36,10.40,card,completed
62456,4,2025-12-30 20:26:29,5.93,cash,completed
62457,2,2025-12-30 21:59:51,5.33,card,completed
62458,4,2025-12-30 14:04:08,11.67,cash,completed
62459,2,2025-12-30 12:50:27,5.51,card,completed
62460,2,2025-12-30 17:59:46,0.00,applepay,voided
62461,2,2025-12-30 15:19:59,0.00,applepay,voided
62462,1,2025-12-30 18:51:27,10.62,card,completed
62463,3,2025-12-30 19:51:42,0.67,card,completed
62464,4,2025-12-30 13:47:57,5.15,applepay,completed
62465,1,2025-12-30 22:23:16,11.23,card,completed
62466,2,2025-12-30 19:59:14,10.65,card,completed
62467,4,2025-12-30 21:33:24,15.62,card,completed
62468,1,2025-12-30 15:36:02,5.44,card,completed
62469,1,2025-12-30 20:02:23,6.08,card,completed
62470,3,2025-12-30 14:38:25,5.99,card,completed
62471,2,2025-12-30 21:51:57,24.92,card,completed
62472,4,2025-12-30 20:56:23,5.73,card,completed
62473,1,2025-12-30 15:00:50,11.99,applepay,completed
62474,3,2025-12-30 22:05:29,17.44,card,completed
62475,2,2025-12-30 20:03:07,11.01,applepay,completed
62476,2,2025-12-30 18:09:25,11.35,card,completed
62477,4,2025-12-30 12:33:29,15.67,card,completed
62478,1,2025-12-30 17:55:43,1.39,applepay,completed
62479,2,2025-12-30 17:35:40,5.49,card,completed
62480,2,2025-12-30 18:39:01,26.25,card,completed
62481,3,2025-12-30 13:24:34,10.69,applepay,completed
62482,1,2025-12-30 19:05:33,0.67,applepay,completed
62483,2,2025-12-30 21:31:42,17.39,cash,completed
62484,4,2025-12-30 12:08:26,10.26,card,completed
62485,2,2025-12-30 15:54:18,25.86,card,completed
62486,4,2025-12-30 14:42:33,10.61,cash,completed
62487,2,2025-12-30 13:59:29,5.32,card,completed
62488,3,2025-12-30 14:07:13,5.27,card,completed
62489,3,2025-12-30 17:56:04,11.10,cash,completed
62490,1,2025-12-30 20:59:36,16.71,card,completed
62491,1,2025-12-30 19:55:34,21.56,card,completed
62492,2,2025-12-30 18:00:56,22.31,card,completed
62493,3,2025-12-30 12:59:51,4.52,card,completed
62494,2,2025-12-30 22:25:03,20.94,applepay,completed
62495,1,2025-12-30 11:44:33,25.08,card,completed
